num_transactions,total_bottles,total_volume_liters,avg_bottle_price,month_sin,month_cos,log_volume,cat_BLENDED WHISKIES,cat_CANADIAN WHISKIES,cat_IMPORTED VODKA,cat_Other,cat_SCOTCH WHISKIES,cat_SPICED RUM,cat_STRAIGHT BOURBON WHISKIES,cat_TENNESSEE WHISKIES,cat_TEQUILA,cat_VODKA 80 PROOF,cat_WHISKEY LIQUEUR
64,114,73.35,15.25,1.2246467991473532e-16,-1.0,4.308783672906164,1,0,0,0,0,0,0,0,0,0,0
21,34,35.76,32.76,-0.4999999999999997,-0.8660254037844388,3.6044102974874863,0,0,0,0,0,0,0,1,0,0,0
4,7,9.8,34.82,-0.8660254037844386,0.5000000000000001,2.379546134130174,0,0,0,1,0,0,0,0,0,0,0
21,58,36.51,30.33,0.49999999999999994,-0.8660254037844387,3.624607564093796,0,0,0,0,0,0,0,0,0,0,1
13,21,20.81,42.41,0.8660254037844386,0.5000000000000001,3.0823685802135374,0,0,0,0,0,1,0,0,0,0,0
54,90,70.1,13.71,0.8660254037844387,-0.4999999999999998,4.264087336809195,0,1,0,0,0,0,0,0,0,0,0
5,16,9.46,11.92,-1.0,-1.8369701987210297e-16,2.347558458636777,0,0,0,1,0,0,0,0,0,0,0
4,9,6.56,32.56,0.49999999999999994,0.8660254037844387,2.0228711901914416,0,0,0,1,0,0,0,0,0,0,0
112,196,177.36,10.43,-1.0,-1.8369701987210297e-16,5.183803979759276,0,0,0,0,0,0,1,0,0,0,0
14,23,39.52,41.53,-1.0,-1.8369701987210297e-16,3.7017956793804827,0,0,0,0,0,0,1,0,0,0,0
1,4,5.93,23.79,0.8660254037844387,-0.4999999999999998,1.9358598132018119,0,0,0,0,1,0,0,0,0,0,0
3,12,16.62,11.02,0.49999999999999994,-0.8660254037844387,2.8690346205080335,0,0,0,1,0,0,0,0,0,0,0
64,95,152.14,14.09,1.2246467991473532e-16,-1.0,5.031352535684977,0,0,0,0,0,0,0,0,0,0,1
1,5,7.45,31.17,0.8660254037844387,-0.4999999999999998,2.1341664413690826,0,0,0,1,0,0,0,0,0,0,0
13,19,19.54,30.08,-1.0,-1.8369701987210297e-16,3.0223742045004123,0,0,0,1,0,0,0,0,0,0,0
9,25,13.45,33.15,0.49999999999999994,-0.8660254037844387,2.670694414558441,0,0,0,1,0,0,0,0,0,0,0
2,5,6.32,25.16,0.8660254037844386,0.5000000000000001,1.9906103279732201,0,0,0,0,1,0,0,0,0,0,0
3,5,7.57,36.55,-0.4999999999999997,-0.8660254037844388,2.1482677326096886,0,0,0,1,0,0,0,0,0,0,0
8,25,16.94,14.29,-2.4492935982947064e-16,1.0,2.88703285663065,0,0,0,1,0,0,0,0,0,0,0
13,22,12.39,26.41,0.8660254037844386,0.5000000000000001,2.5945081597030812,0,0,0,0,0,0,0,0,1,0,0
8,27,33.01,43.06,0.8660254037844386,0.5000000000000001,3.526654599019104,0,0,0,0,0,1,0,0,0,0,0
43,74,42.06,31.56,-0.5000000000000004,0.8660254037844384,3.762594491936217,0,0,0,0,0,0,0,0,0,1,0
11,19,32.72,20.22,0.49999999999999994,-0.8660254037844387,3.518091133133655,0,0,0,1,0,0,0,0,0,0,0
1,2,1.15,35.07,-0.8660254037844386,0.5000000000000001,0.7654678421395714,0,0,0,1,0,0,0,0,0,0,0
18,37,35.25,21.52,1.0,6.123233995736766e-17,3.590439381300684,0,0,0,0,0,0,1,0,0,0,0
26,51,71.55,19.4,0.49999999999999994,0.8660254037844387,4.2842759793301965,0,0,0,0,0,1,0,0,0,0,0
20,31,16.48,37.3,1.2246467991473532e-16,-1.0,2.8610573702273894,1,0,0,0,0,0,0,0,0,0,0
25,39,44.0,30.01,-0.8660254037844386,0.5000000000000001,3.8066624897703196,0,0,0,0,0,0,0,0,1,0,0
82,163,206.67,17.79,1.0,6.123233995736766e-17,5.335950281354887,0,0,0,0,0,0,0,0,1,0,0
3,10,10.71,30.73,0.49999999999999994,0.8660254037844387,2.4604431776096263,0,0,0,0,0,0,0,1,0,0,0
9,19,17.33,41.33,-1.0,-1.8369701987210297e-16,2.9085390618516134,0,0,1,0,0,0,0,0,0,0,0
9,14,18.86,44.5,-0.8660254037844386,0.5000000000000001,2.9887076586170265,0,0,0,1,0,0,0,0,0,0,0
3,6,7.54,37.07,0.8660254037844387,-0.4999999999999998,2.1447610078004784,0,0,0,0,1,0,0,0,0,0,0
13,33,54.46,22.24,0.8660254037844387,-0.4999999999999998,4.015662040187632,1,0,0,0,0,0,0,0,0,0,0
138,210,239.78,13.77,0.8660254037844387,-0.4999999999999998,5.48388365350688,0,0,0,0,0,0,0,0,0,1,0
16,33,20.11,15.76,0.49999999999999994,0.8660254037844387,3.0497468618602293,0,0,1,0,0,0,0,0,0,0,0
4,10,13.87,43.28,-0.8660254037844386,0.5000000000000001,2.6993457604720636,0,0,0,1,0,0,0,0,0,0,0
18,53,76.78,29.04,-0.4999999999999997,-0.8660254037844388,4.3538843287276014,0,1,0,0,0,0,0,0,0,0,0
21,37,60.78,15.72,-1.0,-1.8369701987210297e-16,4.123579687490436,1,0,0,0,0,0,0,0,0,0,0
1,1,1.33,39.01,-0.5000000000000004,0.8660254037844384,0.8458682675776092,0,0,0,1,0,0,0,0,0,0,0
56,94,83.83,9.16,-2.4492935982947064e-16,1.0,4.440649253819643,0,0,0,0,0,0,0,1,0,0,0
15,24,36.1,37.1,1.2246467991473532e-16,-1.0,3.6136169696133895,0,0,0,0,0,0,1,0,0,0,0
4,8,11.66,41.47,1.0,6.123233995736766e-17,2.5384474167160302,0,0,0,1,0,0,0,0,0,0,0
10,19,27.28,31.63,0.8660254037844386,0.5000000000000001,3.342154841028372,0,0,0,0,0,0,0,1,0,0,0
4,13,17.49,44.7,-2.4492935982947064e-16,1.0,2.9172300453990334,0,0,0,1,0,0,0,0,0,0,0
8,19,12.17,42.26,0.8660254037844386,0.5000000000000001,2.5779415157551897,0,1,0,0,0,0,0,0,0,0,0
30,44,27.12,31.09,-0.8660254037844384,-0.5000000000000004,3.336481066942464,0,1,0,0,0,0,0,0,0,0,0
5,11,18.67,12.74,-0.4999999999999997,-0.8660254037844388,2.979094632400968,0,0,0,1,0,0,0,0,0,0,0
33,53,90.62,10.9,-1.0,-1.8369701987210297e-16,4.517649588458596,0,0,0,0,1,0,0,0,0,0,0
15,44,62.44,14.3,0.8660254037844387,-0.4999999999999998,4.150094577326593,0,0,0,0,0,0,0,0,1,0,0
11,17,19.74,43.26,-2.4492935982947064e-16,1.0,3.032064202801381,0,0,0,1,0,0,0,0,0,0,0
11,38,37.06,20.02,-1.0,-1.8369701987210297e-16,3.6391638618680036,0,0,0,0,0,0,1,0,0,0,0
59,97,156.23,33.59,-0.8660254037844386,0.5000000000000001,5.057709701482184,0,0,0,0,0,0,0,0,0,1,0
1,2,1.46,42.78,1.2246467991473532e-16,-1.0,0.9001613499442714,0,0,0,1,0,0,0,0,0,0,0
15,33,42.9,23.76,-0.8660254037844386,0.5000000000000001,3.7819143200811256,0,0,0,0,0,0,0,0,1,0,0
3,7,5.91,30.0,0.8660254037844387,-0.4999999999999998,1.9329696377795786,0,0,0,0,0,0,0,1,0,0,0
4,8,6.18,43.92,-0.8660254037844384,-0.5000000000000004,1.9712993830601329,0,0,0,1,0,0,0,0,0,0,0
26,48,47.66,37.95,-2.4492935982947064e-16,1.0,3.8848573373553763,0,0,0,0,0,0,0,0,1,0,0
9,19,18.6,22.16,-0.8660254037844386,0.5000000000000001,2.975529566236472,0,0,0,0,0,0,0,0,1,0,0
39,72,117.58,21.22,1.2246467991473532e-16,-1.0,4.775587838279222,0,1,0,0,0,0,0,0,0,0,0
228,400,426.63,9.82,-1.0,-1.8369701987210297e-16,6.058258335716989,0,0,0,0,0,0,0,0,0,1,0
22,51,33.64,13.51,-0.8660254037844384,-0.5000000000000004,3.5450090836942345,0,0,0,1,0,0,0,0,0,0,0
4,11,5.94,33.32,-0.5000000000000004,0.8660254037844384,1.937301774518713,1,0,0,0,0,0,0,0,0,0,0
61,95,104.27,8.27,-2.4492935982947064e-16,1.0,4.656528478263233,0,0,0,1,0,0,0,0,0,0,0
20,67,78.0,23.43,1.0,6.123233995736766e-17,4.3694478524670215,0,0,1,0,0,0,0,0,0,0,0
30,54,70.78,13.86,-0.8660254037844386,0.5000000000000001,4.273605885719461,0,0,0,0,0,1,0,0,0,0,0
4,12,10.71,18.38,0.8660254037844387,-0.4999999999999998,2.4604431776096263,0,0,0,1,0,0,0,0,0,0,0
8,18,13.51,25.13,-1.0,-1.8369701987210297e-16,2.6748380668960965,0,0,0,1,0,0,0,0,0,0,0
2,6,4.07,25.19,0.49999999999999994,0.8660254037844387,1.623340817603092,0,0,0,0,1,0,0,0,0,0,0
30,93,65.18,21.38,0.49999999999999994,-0.8660254037844387,4.192378302493466,0,0,0,0,0,0,0,0,0,1,0
9,20,22.99,44.22,1.0,6.123233995736766e-17,3.177637076851603,0,1,0,0,0,0,0,0,0,0,0
36,57,40.99,21.23,-1.0,-1.8369701987210297e-16,3.737431494696102,0,0,0,0,0,0,0,0,0,1,0
95,267,145.98,18.46,-2.4492935982947064e-16,1.0,4.990296523100725,0,1,0,0,0,0,0,0,0,0,0
19,48,67.17,29.23,-0.4999999999999997,-0.8660254037844388,4.222004585374694,1,0,0,0,0,0,0,0,0,0,0
80,144,124.53,13.71,-0.8660254037844384,-0.5000000000000004,4.832544773830117,0,0,0,0,0,0,1,0,0,0,0
16,26,19.68,18.76,-0.5000000000000004,0.8660254037844384,3.0291670496402285,0,0,0,1,0,0,0,0,0,0,0
8,12,12.64,36.78,0.49999999999999994,-0.8660254037844387,2.613006652415316,0,0,0,0,1,0,0,0,0,0,0
23,50,86.42,42.24,0.8660254037844387,-0.4999999999999998,4.470724089435168,0,0,0,0,0,0,0,0,0,1,0
43,66,106.42,41.69,0.8660254037844387,-0.4999999999999998,4.676746384477314,0,0,0,0,0,0,0,0,0,0,1
17,45,24.15,44.2,-0.5000000000000004,0.8660254037844384,3.224857896545748,0,0,0,0,0,0,0,0,0,1,0
4,8,6.58,39.03,-0.5000000000000004,0.8660254037844384,2.0255131996542803,0,0,0,1,0,0,0,0,0,0,0
21,68,43.8,12.74,0.49999999999999994,-0.8660254037844387,3.8022081394209395,0,0,0,0,0,1,0,0,0,0,0
49,105,57.63,21.17,-2.4492935982947064e-16,1.0,4.071246510976124,0,0,0,0,0,0,1,0,0,0,0
8,17,21.95,21.61,-1.0,-1.8369701987210297e-16,3.133317936506554,0,0,0,1,0,0,0,0,0,0,0
5,8,10.71,40.05,0.49999999999999994,0.8660254037844387,2.4604431776096263,0,0,0,1,0,0,0,0,0,0,0
48,125,174.14,17.32,0.8660254037844386,0.5000000000000001,5.1655856540940785,0,0,0,0,0,0,0,0,0,0,1
52,90,80.0,11.42,-0.8660254037844386,0.5000000000000001,4.394449154672439,0,0,0,0,0,0,0,0,1,0,0
7,25,24.41,35.81,-2.4492935982947064e-16,1.0,3.2351427973320726,0,0,0,1,0,0,0,0,0,0,0
27,43,61.21,23.19,-0.5000000000000004,0.8660254037844384,4.130515758526928,0,0,0,0,0,0,1,0,0,0,0
33,56,51.53,10.81,0.8660254037844386,0.5000000000000001,3.9613844349658702,0,0,0,0,0,0,0,1,0,0,0
37,64,79.04,38.26,-0.4999999999999997,-0.8660254037844388,4.382526509715532,0,0,0,0,0,0,0,0,0,1,0
11,24,38.47,12.89,-1.0,-1.8369701987210297e-16,3.675540889674756,0,0,0,0,0,0,0,1,0,0,0
11,30,25.33,37.53,-0.5000000000000004,0.8660254037844384,3.270708973508218,1,0,0,0,0,0,0,0,0,0,0
34,66,82.03,36.36,-0.8660254037844386,0.5000000000000001,4.419201988273939,0,0,0,0,0,0,0,0,0,1,0
3,10,8.39,21.51,0.8660254037844386,0.5000000000000001,2.2396452932201716,0,0,0,1,0,0,0,0,0,0,0
32,50,29.03,34.28,0.8660254037844386,0.5000000000000001,3.402196881995239,0,0,0,0,0,0,0,0,0,1,0
26,49,73.02,21.48,-1.0,-1.8369701987210297e-16,4.30433532695801,0,0,0,0,1,0,0,0,0,0,0
9,25,41.59,36.94,-2.4492935982947064e-16,1.0,3.751619483935122,0,0,0,0,1,0,0,0,0,0,0
39,122,149.75,15.58,0.49999999999999994,0.8660254037844387,5.015622835607295,0,0,0,0,0,0,0,0,0,1,0
2,7,11.59,19.16,0.49999999999999994,0.8660254037844387,2.532902848056256,0,0,0,1,0,0,0,0,0,0,0
46,134,190.91,8.07,1.0,6.123233995736766e-17,5.257026512130156,0,0,0,0,0,0,0,0,1,0,0
27,53,58.87,36.44,0.8660254037844387,-0.4999999999999998,4.092175544937261,0,0,0,0,0,0,0,0,0,0,1
5,10,10.56,34.09,0.49999999999999994,0.8660254037844387,2.4475508632442313,0,0,0,0,0,0,0,1,0,0,0
15,22,17.18,14.57,1.0,6.123233995736766e-17,2.900322088749333,0,0,0,0,1,0,0,0,0,0,0
4,11,8.44,19.42,0.8660254037844387,-0.4999999999999998,2.2449559801574095,0,0,0,0,0,0,0,1,0,0,0
31,68,116.26,17.62,0.8660254037844387,-0.4999999999999998,4.764393691536069,0,1,0,0,0,0,0,0,0,0,0
2,4,3.44,40.92,-0.8660254037844386,0.5000000000000001,1.4906543764441333,0,0,0,1,0,0,0,0,0,0,0
8,13,9.15,16.45,0.8660254037844386,0.5000000000000001,2.3174737054877963,0,0,0,0,1,0,0,0,0,0,0
27,45,28.82,43.14,-0.8660254037844386,0.5000000000000001,3.3951793093365925,0,0,0,0,0,1,0,0,0,0,0
66,98,52.57,13.47,-2.4492935982947064e-16,1.0,3.980989209892869,0,0,0,0,0,0,0,0,0,0,1
17,34,48.27,9.54,0.8660254037844386,0.5000000000000001,3.8973153765558717,0,0,0,1,0,0,0,0,0,0,0
49,79,98.92,37.54,-0.8660254037844384,-0.5000000000000004,4.604369865817322,0,0,0,0,0,1,0,0,0,0,0
13,27,34.06,43.75,1.0,6.123233995736766e-17,3.5570608794930885,0,0,0,0,0,1,0,0,0,0,0
50,90,97.38,14.66,0.8660254037844387,-0.4999999999999998,4.588837531367194,0,0,0,0,0,0,0,0,0,0,1
8,29,27.14,29.42,-0.8660254037844386,0.5000000000000001,3.337192051686243,0,0,0,0,0,0,1,0,0,0,0
82,122,134.83,28.39,0.8660254037844387,-0.4999999999999998,4.9114041038344,0,0,0,0,0,0,0,0,1,0,0
30,63,58.56,11.79,-0.4999999999999997,-0.8660254037844388,4.086984207815808,0,0,0,0,0,0,1,0,0,0,0
16,30,26.25,35.91,-1.0,-1.8369701987210297e-16,3.305053521109253,0,0,0,0,0,0,0,0,0,0,1
1,4,2.83,35.84,0.49999999999999994,0.8660254037844387,1.3428648031925547,0,0,0,1,0,0,0,0,0,0,0
7,22,25.05,38.81,-0.4999999999999997,-0.8660254037844388,3.260017768199376,0,0,0,0,0,0,0,1,0,0,0
5,8,4.39,33.6,0.8660254037844386,0.5000000000000001,1.6845453849209058,1,0,0,0,0,0,0,0,0,0,0
26,62,92.52,23.49,0.49999999999999994,0.8660254037844387,4.538175317163813,0,1,0,0,0,0,0,0,0,0,0
8,12,8.75,43.53,-1.0,-1.8369701987210297e-16,2.277267285009756,0,0,0,1,0,0,0,0,0,0,0
121,331,176.32,8.52,-1.0,-1.8369701987210297e-16,5.177956009876853,0,1,0,0,0,0,0,0,0,0,0
10,23,30.67,12.68,0.8660254037844386,0.5000000000000001,3.4553698605505483,0,0,0,1,0,0,0,0,0,0,0
25,47,36.2,33.92,-0.8660254037844386,0.5000000000000001,3.616308761279101,0,1,0,0,0,0,0,0,0,0,0
10,19,27.36,18.27,1.0,6.123233995736766e-17,3.344979701663927,0,0,0,1,0,0,0,0,0,0,0
1,4,4.16,42.59,1.0,6.123233995736766e-17,1.6409365794934714,0,0,0,1,0,0,0,0,0,0,0
26,61,97.59,11.31,-0.8660254037844384,-0.5000000000000004,4.59096983658695,1,0,0,0,0,0,0,0,0,0,0
34,63,103.79,9.99,0.8660254037844386,0.5000000000000001,4.65195834748685,0,0,0,0,0,0,0,0,0,0,1
128,230,231.74,14.31,-0.8660254037844384,-0.5000000000000004,5.449921950679931,0,0,0,0,0,0,0,0,0,0,1
10,19,25.45,11.26,0.8660254037844386,0.5000000000000001,3.2752561583043085,0,0,0,1,0,0,0,0,0,0,0
7,22,21.58,35.97,-1.0,-1.8369701987210297e-16,3.1170645587215158,0,0,0,0,0,1,0,0,0,0,0
9,32,48.74,32.34,-2.4492935982947064e-16,1.0,3.9068094383752587,0,0,0,0,0,0,0,0,1,0,0
91,148,200.14,8.9,0.49999999999999994,-0.8660254037844387,5.304001183016334,0,0,0,0,0,0,0,0,0,1,0
1,1,1.62,42.65,-0.8660254037844384,-0.5000000000000004,0.9631743177730056,0,0,0,1,0,0,0,0,0,0,0
9,18,25.18,13.24,-0.5000000000000004,0.8660254037844384,3.264995760481754,0,0,0,1,0,0,0,0,0,0,0
1,5,5.62,37.39,1.0,6.123233995736766e-17,1.890095369948917,0,0,0,1,0,0,0,0,0,0,0
15,46,50.74,18.27,-0.8660254037844386,0.5000000000000001,3.946231176757883,1,0,0,0,0,0,0,0,0,0,0
7,12,10.98,28.55,1.2246467991473532e-16,-1.0,2.4832385926873033,0,0,0,1,0,0,0,0,0,0,0
34,52,81.94,28.57,-0.8660254037844384,-0.5000000000000004,4.418117454818235,1,0,0,0,0,0,0,0,0,0,0
12,29,40.86,18.11,-2.4492935982947064e-16,1.0,3.734330717017854,0,0,0,0,0,0,0,1,0,0,0
9,26,15.42,29.53,-0.4999999999999997,-0.8660254037844388,2.7985001040242823,0,0,0,0,0,0,1,0,0,0,0
6,14,21.79,21.72,1.0,6.123233995736766e-17,3.126321843257593,0,0,0,0,1,0,0,0,0,0,0
3,9,8.27,32.18,1.2246467991473532e-16,-1.0,2.2267833795777636,0,0,0,1,0,0,0,0,0,0,0
3,6,8.54,37.36,0.8660254037844386,0.5000000000000001,2.255493485460195,0,0,0,1,0,0,0,0,0,0,0
5,9,8.74,39.25,1.0,6.123233995736766e-17,2.2762411176544437,0,1,0,0,0,0,0,0,0,0,0
2,6,7.63,17.83,1.0,6.123233995736766e-17,2.1552445050953364,0,0,0,1,0,0,0,0,0,0,0
34,71,118.6,27.47,0.8660254037844387,-0.4999999999999998,4.784152841516532,1,0,0,0,0,0,0,0,0,0,0
18,46,79.04,37.7,1.0,6.123233995736766e-17,4.382526509715532,0,0,0,0,0,1,0,0,0,0,0
9,30,22.0,14.31,0.8660254037844386,0.5000000000000001,3.1354942159291497,0,0,1,0,0,0,0,0,0,0,0
14,27,37.59,41.02,-2.4492935982947064e-16,1.0,3.6529931755495273,0,0,0,0,0,1,0,0,0,0,0
21,48,60.79,30.92,-0.8660254037844384,-0.5000000000000004,4.123741539072888,0,0,0,0,0,1,0,0,0,0,0
10,21,36.69,43.33,-1.0,-1.8369701987210297e-16,3.629394807279044,0,0,0,1,0,0,0,0,0,0,0
6,22,20.88,10.71,-0.8660254037844384,-0.5000000000000004,3.0855729775537806,0,0,0,0,0,0,1,0,0,0,0
9,18,28.95,19.38,0.49999999999999994,0.8660254037844387,3.3995293245614584,0,0,0,0,0,0,0,1,0,0,0
8,16,23.77,41.8,1.0,6.123233995736766e-17,3.209633243501268,0,0,0,1,0,0,0,0,0,0,0
2,7,9.95,28.23,-0.8660254037844386,0.5000000000000001,2.3933394562625097,0,0,0,1,0,0,0,0,0,0,0
9,22,25.94,33.05,0.49999999999999994,0.8660254037844387,3.293612170982218,0,0,0,0,0,0,1,0,0,0,0
84,129,71.47,25.03,1.0,6.123233995736766e-17,4.28317268312119,0,0,0,0,0,0,0,0,0,1,0
29,52,51.91,14.79,-0.8660254037844384,-0.5000000000000004,3.9685923569160404,0,0,0,0,0,0,0,0,1,0,0
6,13,12.29,14.6,-0.8660254037844384,-0.5000000000000004,2.587011872725154,0,0,0,1,0,0,0,0,0,0,0
6,12,6.95,31.51,-0.8660254037844384,-0.5000000000000004,2.0731719286662407,1,0,0,0,0,0,0,0,0,0,0
8,18,28.31,37.39,-0.8660254037844386,0.5000000000000001,3.377928754722801,0,0,0,1,0,0,0,0,0,0,0
110,254,415.32,13.88,1.0,6.123233995736766e-17,6.03145419532414,0,0,0,0,0,0,0,0,0,1,0
14,22,19.22,12.28,0.8660254037844387,-0.4999999999999998,3.006672213592325,0,0,0,0,1,0,0,0,0,0,0
39,67,96.15,13.07,0.49999999999999994,0.8660254037844387,4.576256175823449,0,0,0,1,0,0,0,0,0,0,0
6,11,13.68,23.47,0.49999999999999994,0.8660254037844387,2.6864860231863696,0,0,0,1,0,0,0,0,0,0,0
7,16,17.19,43.94,-0.8660254037844386,0.5000000000000001,2.900871992530031,0,0,0,0,1,0,0,0,0,0,0
38,72,81.19,8.85,0.49999999999999994,0.8660254037844387,4.409033640160408,0,0,0,0,0,0,0,0,1,0,0
3,8,5.38,42.03,1.0,6.123233995736766e-17,1.8531680973566984,0,0,0,0,0,0,0,0,1,0,0
5,10,12.81,41.05,-1.0,-1.8369701987210297e-16,2.6253929674212007,0,0,0,0,0,0,0,1,0,0,0
1,4,5.7,40.18,0.8660254037844386,0.5000000000000001,1.9021075263969205,0,0,0,1,0,0,0,0,0,0,0
17,33,26.35,24.19,0.49999999999999994,-0.8660254037844387,3.3087165288679903,1,0,0,0,0,0,0,0,0,0,0
75,174,90.16,25.31,-1.0,-1.8369701987210297e-16,4.512616204377483,0,0,0,0,0,0,0,0,0,1,0
44,90,49.55,17.8,0.49999999999999994,0.8660254037844387,3.9229629454664803,0,0,0,0,0,0,0,0,0,0,1
35,66,44.78,16.62,-0.5000000000000004,0.8660254037844384,3.8238473145244205,0,0,0,0,0,1,0,0,0,0,0
15,25,26.81,10.48,0.8660254037844387,-0.4999999999999998,3.3253956682458736,0,0,0,1,0,0,0,0,0,0,0
3,10,12.5,32.35,0.8660254037844387,-0.4999999999999998,2.6026896854443837,0,0,0,1,0,0,0,0,0,0,0
4,10,16.24,27.05,-0.5000000000000004,0.8660254037844384,2.847232265235547,0,0,0,0,1,0,0,0,0,0,0
6,11,16.64,42.43,0.8660254037844386,0.5000000000000001,2.8701690505786455,0,0,0,1,0,0,0,0,0,0,0
8,15,15.97,38.74,-1.0,-1.8369701987210297e-16,2.831447079246135,0,0,1,0,0,0,0,0,0,0,0
29,87,125.14,16.66,-0.8660254037844386,0.5000000000000001,4.837392401235505,0,0,0,0,0,0,0,0,0,0,1
7,12,7.36,42.24,-0.8660254037844384,-0.5000000000000004,2.1234584270966104,0,0,0,0,1,0,0,0,0,0,0
24,48,80.92,32.84,0.8660254037844387,-0.4999999999999998,4.4057431612911975,0,0,0,0,0,0,1,0,0,0,0
5,13,16.53,11.48,0.8660254037844386,0.5000000000000001,2.863913698933143,0,0,0,0,1,0,0,0,0,0,0
3,7,11.14,38.67,0.49999999999999994,-0.8660254037844387,2.4965057856313524,0,0,0,1,0,0,0,0,0,0,0
11,38,59.01,10.27,0.8660254037844387,-0.4999999999999998,4.094511215001422,0,0,0,1,0,0,0,0,0,0,0
5,9,11.15,36.79,-2.4492935982947064e-16,1.0,2.4973291697865574,0,0,0,1,0,0,0,0,0,0,0
8,15,22.9,11.46,0.8660254037844386,0.5000000000000001,3.173878458937465,0,0,0,0,1,0,0,0,0,0,0
7,19,14.46,33.48,0.8660254037844387,-0.4999999999999998,2.738256043159276,0,0,0,0,0,0,0,0,1,0,0
4,14,19.29,38.52,-0.8660254037844384,-0.5000000000000004,3.0101281538377234,0,0,1,0,0,0,0,0,0,0,0
14,22,33.35,37.6,-0.8660254037844386,0.5000000000000001,3.536602018668358,0,0,0,0,0,0,0,0,0,0,1
12,31,37.89,20.07,-0.8660254037844386,0.5000000000000001,3.660737148167656,0,0,0,1,0,0,0,0,0,0,0
12,20,20.12,17.28,-1.0,-1.8369701987210297e-16,3.050220458838061,0,0,0,0,0,0,0,0,0,0,1
9,15,15.21,24.29,-0.4999999999999997,-0.8660254037844388,2.785628335747585,0,0,0,0,1,0,0,0,0,0,0
3,6,4.79,22.78,-1.0,-1.8369701987210297e-16,1.7561322915849038,0,0,0,1,0,0,0,0,0,0,0
38,79,136.11,15.08,-2.4492935982947064e-16,1.0,4.920783523368564,0,0,0,0,0,1,0,0,0,0,0
3,8,7.37,32.32,0.8660254037844387,-0.4999999999999998,2.124653884501384,0,0,0,0,0,0,1,0,0,0,0
38,84,73.26,36.62,0.8660254037844387,-0.4999999999999998,4.307572448748934,0,0,0,0,0,0,0,0,0,0,1
20,45,62.17,43.17,1.0,6.123233995736766e-17,4.145829504910609,0,0,0,0,0,0,0,0,0,1,0
2,6,3.55,42.26,1.2246467991473532e-16,-1.0,1.515127232962859,0,0,0,1,0,0,0,0,0,0,0
6,15,20.73,16.31,-1.0,-1.8369701987210297e-16,3.078693794268338,0,0,0,0,0,0,0,1,0,0,0
6,11,8.36,35.98,0.8660254037844386,0.5000000000000001,2.2364452904895007,0,0,0,0,0,1,0,0,0,0,0
8,28,41.61,21.48,-0.5000000000000004,0.8660254037844384,3.7520889675118205,0,0,0,1,0,0,0,0,0,0,0
10,33,31.72,27.88,-0.5000000000000004,0.8660254037844384,3.487986511734546,0,0,0,0,0,0,0,1,0,0,0
23,44,33.21,11.64,0.49999999999999994,0.8660254037844387,3.5325179989895132,0,0,1,0,0,0,0,0,0,0,0
3,6,4.89,33.8,-0.4999999999999997,-0.8660254037844388,1.7732559976634952,0,0,0,1,0,0,0,0,0,0,0
4,7,5.01,23.02,0.49999999999999994,-0.8660254037844387,1.7934247485471162,0,0,0,1,0,0,0,0,0,0,0
17,52,89.73,17.97,-0.4999999999999997,-0.8660254037844388,4.507888063181538,0,0,0,1,0,0,0,0,0,0,0
22,73,47.82,13.82,-0.8660254037844384,-0.5000000000000004,3.888140064964814,0,1,0,0,0,0,0,0,0,0,0
13,21,22.17,19.12,0.8660254037844386,0.5000000000000001,3.142858338444285,0,0,0,1,0,0,0,0,0,0,0
23,47,63.84,9.51,-0.5000000000000004,0.8660254037844384,4.171922696867475,0,0,0,1,0,0,0,0,0,0,0
4,9,5.91,29.04,-1.0,-1.8369701987210297e-16,1.9329696377795786,0,0,0,1,0,0,0,0,0,0,0
7,12,7.72,20.33,-0.8660254037844384,-0.5000000000000004,2.1656192379208883,0,0,0,1,0,0,0,0,0,0,0
22,33,23.87,44.58,1.2246467991473532e-16,-1.0,3.2136622578153133,0,1,0,0,0,0,0,0,0,0,0
5,15,13.71,32.73,-0.8660254037844384,-0.5000000000000004,2.688527534613346,0,0,0,1,0,0,0,0,0,0,0
4,8,6.37,40.69,1.2246467991473532e-16,-1.0,1.9974177062012453,0,0,0,1,0,0,0,0,0,0,0
11,22,36.27,20.68,-0.5000000000000004,0.8660254037844384,3.618188713491167,0,0,0,0,0,0,0,0,1,0,0
6,10,7.13,34.52,-2.4492935982947064e-16,1.0,2.0955609235597192,0,0,0,0,0,0,1,0,0,0,0
21,35,24.92,23.7,0.49999999999999994,0.8660254037844387,3.255014871484074,0,0,0,0,0,1,0,0,0,0,0
21,35,27.8,15.75,1.2246467991473532e-16,-1.0,3.3603753871419,0,0,1,0,0,0,0,0,0,0,0
1,3,3.69,32.51,-0.8660254037844386,0.5000000000000001,1.545432582458188,0,0,0,1,0,0,0,0,0,0,0
4,15,11.16,22.48,-0.5000000000000004,0.8660254037844384,2.498151876538021,0,0,0,0,0,0,0,1,0,0,0
16,30,37.41,20.46,-0.5000000000000004,0.8660254037844384,3.6483178423578133,0,0,0,0,0,0,0,0,1,0,0
36,75,99.13,21.77,-0.5000000000000004,0.8660254037844384,4.606469341719712,0,0,0,0,0,0,0,0,0,0,1
38,69,114.15,31.22,-0.8660254037844384,-0.5000000000000004,4.746235626266694,0,0,0,0,0,0,0,0,0,1,0
